"ID","ClassID","SubclassID","Sound_Override_Subclassid","Material","DisplayInfoID","InventoryType","SheatheType"
"101747","4","1","-1","7","44949","1","0"
"101748","4","1","-1","7","50018","1","0"
"101749","4","1","-1","7","50019","1","0"
"101750","4","1","-1","7","50020","1","0"
"101751","4","1","-1","7","50013","3","0"
"101752","4","1","-1","7","50012","3","0"
"101753","4","1","-1","7","50014","3","0"
"101754","4","1","-1","7","50009","3","0"
"101755","4","1","-1","7","48299","20","0"
"101756","4","1","-1","7","48925","20","0"
"101757","4","1","-1","7","48921","20","0"
"101758","4","1","-1","7","48384","20","0"
"101759","4","1","-1","7","48683","6","0"
"101760","4","1","-1","7","48686","6","0"
"101761","4","1","-1","7","48689","6","0"
"101762","4","1","-1","7","48356","6","0"
"101763","4","1","-1","7","48295","7","0"
"101764","4","1","-1","7","48296","7","0"
"101765","4","1","-1","7","48307","7","0"
"101766","4","1","-1","7","49952","7","0"
"101767","4","1","-1","7","48685","8","0"
"101768","4","1","-1","7","48688","8","0"
"101769","4","1","-1","7","48691","8","0"
"101770","4","1","-1","7","48367","8","0"
"101771","4","1","-1","7","48321","9","0"
"101772","4","1","-1","7","48349","9","0"
"101773","4","1","-1","7","48316","9","0"
"101774","4","1","-1","7","48684","9","0"
"101775","4","1","-1","7","48305","10","0"
"101776","4","1","-1","7","48306","10","0"
"101777","4","1","-1","7","48387","10","0"
"101778","4","1","-1","7","48923","10","0"
"101779","4","2","-1","8","45779","1","0"
"101780","4","2","-1","8","45780","1","0"
"101781","4","2","-1","8","48020","1","0"
"101782","4","2","-1","8","48019","1","0"
"101783","4","2","-1","8","47999","3","0"
"101784","4","2","-1","8","48005","3","0"
"101785","4","2","-1","8","48052","3","0"
"101786","4","2","-1","8","48591","3","0"
"101787","4","2","-1","8","48011","20","0"
"101788","4","2","-1","8","48012","20","0"
"101789","4","2","-1","8","48912","20","0"
"101790","4","2","-1","8","48916","20","0"
"101791","4","2","-1","8","48676","6","0"
"101792","4","2","-1","8","48677","6","0"
"101793","4","2","-1","8","48352","6","0"
"101794","4","2","-1","8","48357","6","0"
"101795","4","2","-1","8","47975","7","0"
"101796","4","2","-1","8","47995","7","0"
"101797","4","2","-1","8","48603","7","0"
"101798","4","2","-1","8","48597","7","0"
"101799","4","2","-1","8","48678","8","0"
"101800","4","2","-1","8","48679","8","0"
"101801","4","2","-1","8","48363","8","0"
"101802","4","2","-1","8","48362","8","0"
"101803","4","2","-1","8","48311","9","0"
"101804","4","2","-1","8","48322","9","0"
"101805","4","2","-1","8","48324","9","0"
"101806","4","2","-1","8","48681","9","0"
"101807","4","2","-1","8","48018","10","0"
"101808","4","2","-1","8","48917","10","0"
"101809","4","2","-1","8","48059","10","0"
"101810","4","2","-1","8","49966","10","0"
"101811","4","3","-1","5","53564","1","0"
"101812","4","3","-1","5","48025","1","0"
"101813","4","3","-1","5","48024","1","0"
"101814","4","3","-1","5","45778","1","0"
"101815","4","3","-1","5","47998","3","0"
"101816","4","3","-1","5","48004","3","0"
"101817","4","3","-1","5","48609","3","0"
"101818","4","3","-1","5","48616","3","0"
"101819","4","3","-1","5","48014","20","0"
"101820","4","3","-1","5","48013","20","0"
"101821","4","3","-1","5","48913","20","0"
"101822","4","3","-1","5","48918","20","0"
"101823","4","3","-1","5","48671","6","0"
"101824","4","3","-1","5","48674","6","0"
"101825","4","3","-1","5","48358","6","0"
"101826","4","3","-1","5","48353","6","0"
"101827","4","3","-1","5","47990","7","0"
"101828","4","3","-1","5","47993","7","0"
"101829","4","3","-1","8","48050","7","0"
"101830","4","3","-1","5","48608","7","0"
"101831","4","3","-1","5","48672","8","0"
"101832","4","3","-1","8","48675","8","0"
"101833","4","3","-1","5","48370","8","0"
"101834","4","3","-1","5","48364","8","0"
"101835","4","3","-1","5","48325","9","0"
"101836","4","3","-1","5","48326","9","0"
"101837","4","3","-1","5","48315","9","0"
"101838","4","3","-1","5","48670","9","0"
"101839","4","3","-1","5","48034","10","0"
"101840","4","3","-1","5","48914","10","0"
"101841","4","3","-1","5","48919","10","0"
"101842","4","3","-1","5","48060","10","0"
"101843","4","4","-1","4","43886","1","0"
"101844","4","4","-1","4","45782","1","0"
"101845","4","4","-1","4","48022","1","0"
"101846","4","4","-1","4","48033","1","0"
"101847","4","4","-1","6","50016","3","0"
"101848","4","4","-1","6","50017","3","0"
"101849","4","4","-1","1","50015","3","0"
"101850","4","4","-1","1","50003","3","0"
"101851","4","4","-1","1","48015","5","0"
"101852","4","4","-1","1","48016","5","0"
"101853","4","4","-1","1","48927","5","0"
"101854","4","4","-1","1","48928","5","0"
"101855","4","4","-1","1","48660","6","0"
"101856","4","4","-1","1","48661","6","0"
"101857","4","4","-1","1","48355","6","0"
"101858","4","4","-1","1","48360","6","0"
"101859","4","4","-1","6","47988","7","0"
"101860","4","4","-1","-1","47991","7","0"
"101861","4","4","-1","6","48043","7","0"
"101862","4","4","-1","6","48045","7","0"
"101863","4","4","-1","1","48663","8","0"
"101864","4","4","-1","1","48669","8","0"
"101865","4","4","-1","1","48366","8","0"
"101866","4","4","-1","1","48372","8","0"
"101867","4","4","-1","6","48313","9","0"
"101868","4","4","-1","6","48312","9","0"
"101869","4","4","-1","6","48314","9","0"
"101870","4","4","-1","6","48347","9","0"
"101871","4","4","-1","1","48032","10","0"
"101872","4","4","-1","1","48905","10","0"
"101873","4","4","-1","1","48926","10","0"
"101874","4","4","-1","1","48640","10","0"
"101875","4","1","-1","7","43891","1","0"
"101876","4","1","-1","7","50005","1","0"
"101877","4","1","-1","7","50007","1","0"
"101878","4","1","-1","7","50008","1","0"
"101879","4","1","-1","7","50010","3","0"
"101880","4","1","-1","7","50011","3","0"
"101881","4","1","-1","7","45676","3","0"
"101882","4","1","-1","7","45126","3","0"
"101883","4","1","-1","7","49954","20","0"
"101884","4","1","-1","7","49963","20","0"
"101885","4","1","-1","7","49958","20","0"
"101886","4","1","-1","7","48300","20","0"
"101887","4","1","-1","7","48359","6","0"
"101888","4","1","-1","7","48354","6","0"
"101889","4","1","-1","7","47412","6","0"
"101890","4","1","-1","7","47421","6","0"
"101891","4","1","-1","7","49955","7","0"
