"ID","ClassID","SubclassID","Sound_Override_Subclassid","Material","DisplayInfoID","InventoryType","SheatheType"
"101170","4","1","-1","7","44949","1","0"
"101171","4","1","-1","7","50018","1","0"
"101172","4","1","-1","7","50019","1","0"
"101173","4","1","-1","7","50020","1","0"
"101174","4","1","-1","7","50013","3","0"
"101175","4","1","-1","7","50012","3","0"
"101176","4","1","-1","7","50014","3","0"
"101177","4","1","-1","7","50009","3","0"
"101178","4","1","-1","7","48299","20","0"
"101179","4","1","-1","7","48925","20","0"
"101180","4","1","-1","7","48921","20","0"
"101181","4","1","-1","7","48384","20","0"
"101182","4","1","-1","7","48683","6","0"
"101183","4","1","-1","7","48686","6","0"
"101184","4","1","-1","7","48689","6","0"
"101185","4","1","-1","7","48356","6","0"
"101186","4","1","-1","7","48295","7","0"
"101187","4","1","-1","7","48296","7","0"
"101188","4","1","-1","7","48307","7","0"
"101189","4","1","-1","7","49952","7","0"
"101190","4","1","-1","7","48685","8","0"
"101191","4","1","-1","7","48688","8","0"
"101192","4","1","-1","7","48691","8","0"
"101193","4","1","-1","7","48367","8","0"
"101194","4","1","-1","7","48321","9","0"
"101195","4","1","-1","7","48349","9","0"
"101196","4","1","-1","7","48316","9","0"
"101197","4","1","-1","7","48684","9","0"
"101198","4","1","-1","7","48305","10","0"
"101199","4","1","-1","7","48306","10","0"
"101200","4","1","-1","7","48387","10","0"
"101201","4","1","-1","7","48923","10","0"
"101202","4","2","-1","8","45779","1","0"
"101203","4","2","-1","8","45780","1","0"
"101204","4","2","-1","8","48020","1","0"
"101205","4","2","-1","8","48019","1","0"
"101206","4","2","-1","8","47999","3","0"
"101207","4","2","-1","8","48005","3","0"
"101208","4","2","-1","8","48052","3","0"
"101209","4","2","-1","8","48591","3","0"
"101210","4","2","-1","8","48011","20","0"
"101211","4","2","-1","8","48012","20","0"
"101212","4","2","-1","8","48912","20","0"
"101213","4","2","-1","8","48916","20","0"
"101214","4","2","-1","8","48676","6","0"
"101215","4","2","-1","8","48677","6","0"
"101216","4","2","-1","8","48352","6","0"
"101217","4","2","-1","8","48357","6","0"
"101218","4","2","-1","8","47975","7","0"
"101219","4","2","-1","8","47995","7","0"
"101220","4","2","-1","8","48603","7","0"
"101221","4","2","-1","8","48597","7","0"
"101222","4","2","-1","8","48678","8","0"
"101223","4","2","-1","8","48679","8","0"
"101224","4","2","-1","8","48363","8","0"
"101225","4","2","-1","8","48362","8","0"
"101226","4","2","-1","8","48311","9","0"
"101227","4","2","-1","8","48322","9","0"
"101228","4","2","-1","8","48324","9","0"
"101229","4","2","-1","8","48681","9","0"
"101230","4","2","-1","8","48018","10","0"
"101231","4","2","-1","8","48917","10","0"
"101232","4","2","-1","8","48059","10","0"
"101233","4","2","-1","8","49966","10","0"
"101234","4","3","-1","5","53564","1","0"
"101235","4","3","-1","5","48025","1","0"
"101236","4","3","-1","5","48024","1","0"
"101237","4","3","-1","5","45778","1","0"
"101238","4","3","-1","5","47998","3","0"
"101239","4","3","-1","5","48004","3","0"
"101240","4","3","-1","5","48609","3","0"
"101241","4","3","-1","5","48616","3","0"
"101242","4","3","-1","5","48014","20","0"
"101243","4","3","-1","5","48013","20","0"
"101244","4","3","-1","5","48913","20","0"
"101245","4","3","-1","5","48918","20","0"
"101246","4","3","-1","5","48671","6","0"
"101247","4","3","-1","5","48674","6","0"
"101248","4","3","-1","5","48358","6","0"
"101249","4","3","-1","5","48353","6","0"
"101250","4","3","-1","5","47990","7","0"
"101251","4","3","-1","5","47993","7","0"
"101252","4","3","-1","5","48050","7","0"
"101253","4","3","-1","5","48608","7","0"
"101254","4","3","-1","5","48672","8","0"
"101255","4","3","-1","5","48675","8","0"
"101256","4","3","-1","5","48370","8","0"
"101257","4","3","-1","8","48364","8","0"
"101258","4","3","-1","5","48325","9","0"
"101259","4","3","-1","5","48326","9","0"
"101260","4","3","-1","5","48315","9","0"
"101261","4","3","-1","5","48670","9","0"
"101262","4","3","-1","5","48034","10","0"
"101263","4","3","-1","5","48914","10","0"
"101264","4","3","-1","5","48919","10","0"
"101265","4","3","-1","5","48060","10","0"
"101266","4","4","-1","4","43886","1","0"
"101267","4","4","-1","4","45782","1","0"
"101268","4","4","-1","4","48022","1","0"
"101269","4","4","-1","4","48033","1","0"
"101270","4","4","-1","1","50016","3","0"
"101271","4","4","-1","1","50017","3","0"
"101272","4","4","-1","6","50015","3","0"
"101273","4","4","-1","6","50003","3","0"
"101274","4","4","-1","1","48015","5","0"
"101275","4","4","-1","1","48016","5","0"
"101276","4","4","-1","1","48927","5","0"
"101277","4","4","-1","1","48928","5","0"
"101278","4","4","-1","1","48660","6","0"
"101279","4","4","-1","1","48661","6","0"
"101280","4","4","-1","1","48355","6","0"
"101281","4","4","-1","1","48360","6","0"
"101282","4","4","-1","6","47988","7","0"
"101283","4","4","-1","6","47991","7","0"
"101284","4","4","-1","6","48043","7","0"
"101285","4","4","-1","-1","48045","7","0"
"101286","4","4","-1","1","48663","8","0"
"101287","4","4","-1","1","48669","8","0"
"101288","4","4","-1","1","48366","8","0"
"101289","4","4","-1","1","48372","8","0"
"101290","4","4","-1","6","48313","9","0"
"101291","4","4","-1","6","48312","9","0"
"101292","4","4","-1","6","48314","9","0"
"101293","4","4","-1","6","48347","9","0"
"101294","4","4","-1","1","48032","10","0"
"101295","4","4","-1","1","48905","10","0"
"101296","4","4","-1","1","48926","10","0"
"101297","4","4","-1","1","48640","10","0"
"101298","4","1","-1","7","43891","1","0"
"101299","4","1","-1","7","50005","1","0"
"101300","4","1","-1","7","50007","1","0"
"101301","4","1","-1","7","50008","1","0"
"101302","4","1","-1","7","50010","3","0"
"101303","4","1","-1","7","50011","3","0"
"101304","4","1","-1","7","45676","3","0"
"101305","4","1","-1","7","45126","3","0"
"101306","4","1","-1","7","49954","20","0"
"101307","4","1","-1","7","49963","20","0"
"101308","4","1","-1","7","49958","20","0"
"101309","4","1","-1","7","48300","20","0"
"101310","4","1","-1","7","48359","6","0"
"101311","4","1","-1","7","48354","6","0"
"101312","4","1","-1","7","47412","6","0"
"101313","4","1","-1","7","47421","6","0"
"101314","4","1","-1","7","49955","7","0"
"101315","4","1","-1","7","49964","7","0"
"101316","4","1","-1","7","49959","7","0"
"101317","4","1","-1","7","45218","7","0"
"101318","4","1","-1","7","48368","8","0"
"101319","4","1","-1","7","48371","8","0"
"101320","4","1","-1","7","48365","8","0"
"101321","4","1","-1","7","47414","8","0"
"101322","4","1","-1","7","48687","9","0"
"101323","4","1","-1","7","48690","9","0"
"101324","4","1","-1","7","45745","9","0"
"101325","4","1","-1","7","45743","9","0"
"101326","4","1","-1","7","48920","10","0"
"101327","4","1","-1","7","48618","10","0"
"101328","4","1","-1","7","49960","10","0"
"101329","4","1","-1","7","49957","10","0"
"101330","4","2","-1","8","48601","1","0"
"101331","4","2","-1","8","48602","1","0"
"101332","4","2","-1","8","48739","1","0"
"101333","4","2","-1","8","52634","1","0"
"101334","4","2","-1","8","48598","3","0"
"101335","4","2","-1","8","45436","3","0"
"101336","4","2","-1","8","45667","3","0"
"101337","4","2","-1","8","46944","3","0"
"101338","4","2","-1","8","48054","20","0"
"101339","4","2","-1","8","48055","20","0"
"101340","4","2","-1","8","49968","20","0"
"101341","4","2","-1","8","48599","20","0"
"101342","4","2","-1","8","47409","6","0"
"101343","4","2","-1","8","47900","6","0"
"101344","4","2","-1","8","45245","6","0"
"101345","4","2","-1","8","45244","6","0"
"101346","4","2","-1","8","45428","7","0"
"101347","4","2","-1","8","45665","7","0"
"101348","4","2","-1","8","45666","7","0"
"101349","4","2","-1","8","46946","7","0"
"101350","4","2","-1","8","48369","8","0"
"101351","4","2","-1","8","47428","8","0"
"101352","4","2","-1","8","47403","8","0"
"101353","4","2","-1","8","45238","8","0"
"101354","4","2","-1","8","48682","9","0"
"101355","4","2","-1","8","45746","9","0"
"101356","4","2","-1","8","45753","9","0"
"101357","4","2","-1","8","47436","9","0"
"101358","4","2","-1","8","49965","10","0"
"101359","4","2","-1","8","48039","10","0"
"101360","4","2","-1","8","45426","10","0"
"101361","4","2","-1","8","45664","10","0"
"101362","4","3","-1","5","45783","1","0"
"101363","4","3","-1","5","48606","1","0"
"101364","4","3","-1","5","48613","1","0"
"101365","4","3","-1","5","48614","1","0"
"101366","4","3","-1","5","45682","3","0"
"101367","4","3","-1","5","45672","3","0"
"101368","4","3","-1","5","46881","3","0"
"101369","4","3","-1","5","46890","3","0"
"101370","4","3","-1","5","48604","20","0"
"101371","4","3","-1","5","49969","20","0"
"101372","4","3","-1","5","46356","20","0"
"101373","4","3","-1","5","45807","20","0"
"101374","4","3","-1","5","47406","6","0"
"101375","4","3","-1","5","47419","6","0"
"101376","4","3","-1","5","45247","6","0"
"101377","4","3","-1","5","45765","6","0"
"101378","4","3","-1","5","48615","7","0"
"101379","4","3","-1","5","45681","7","0"
"101380","4","3","-1","5","45671","7","0"
"101381","4","3","-1","5","46882","7","0"
"101382","4","3","-1","5","47408","8","0"
"101383","4","3","-1","5","47420","8","0"
"101384","4","3","-1","5","45240","8","0"
"101385","4","3","-1","5","45239","8","0"
"101386","4","3","-1","5","48673","9","0"
"101387","4","3","-1","5","45744","9","0"
"101388","4","3","-1","5","45750","9","0"
"101389","4","3","-1","5","45358","9","0"
"101390","4","3","-1","5","48605","10","0"
"101391","4","3","-1","5","48611","10","0"
"101392","4","3","-1","5","48037","10","0"
"101393","4","3","-1","5","45679","10","0"
"101394","4","4","-1","-1","48058","1","0"
"101395","4","4","-1","4","48057","1","0"
"101396","4","4","-1","4","48740","1","0"
"101397","4","4","-1","-1","49685","1","0"
"101398","4","4","-1","1","49995","3","0"
"101399","4","4","-1","1","45661","3","0"
"101400","4","4","-1","1","45884","3","0"
"101401","4","4","-1","1","46953","3","0"
"101402","4","4","-1","1","48053","5","0"
"101403","4","4","-1","1","50001","5","0"
"101404","4","4","-1","1","49999","5","0"
"101405","4","4","-1","1","46351","5","0"
"101406","4","4","-1","1","48361","6","0"
"101407","4","4","-1","1","47047","6","0"
"101408","4","4","-1","1","47415","6","0"
"101409","4","4","-1","1","48291","6","0"
"101410","4","4","-1","6","50002","7","0"
"101411","4","4","-1","6","49996","7","0"
"101412","4","4","-1","6","46359","7","0"
"101413","4","4","-1","6","45660","7","0"
"101414","4","4","-1","1","44735","8","0"
"101415","4","4","-1","1","47417","8","0"
"101416","4","4","-1","1","29863","8","0"
"101417","4","4","-1","1","45332","8","0"
"101418","4","4","-1","6","48348","9","0"
"101419","4","4","-1","6","48662","9","0"
"101420","4","4","-1","6","48664","9","0"
"101421","4","4","-1","6","29859","9","0"
"101422","4","4","-1","1","49998","10","0"
"101423","4","4","-1","1","48036","10","0"
"101424","4","4","-1","1","45659","10","0"
"101425","4","4","-1","1","45685","10","0"
"101426","4","2","-1","8","45434","1","0"
"101427","4","2","-1","8","45663","1","0"
"101428","4","2","-1","8","48262","1","0"
"101429","4","2","-1","8","48261","1","0"
"101430","4","2","-1","8","46938","3","0"
"101431","4","2","-1","8","45752","3","0"
"101432","4","2","-1","8","45816","3","0"
"101433","4","2","-1","8","45758","3","0"
"101434","4","2","-1","8","46352","5","0"
"101435","4","2","-1","8","45425","5","0"
"101436","4","2","-1","8","45662","5","0"
"101437","4","2","-1","8","46945","5","0"
"101438","4","2","-1","8","45730","6","0"
"101439","4","2","-1","8","45264","6","0"
"101440","4","2","-1","8","48483","6","0"
"101441","4","2","-1","8","42636","6","0"
"101442","4","2","-1","8","46937","7","0"
"101443","4","2","-1","8","45227","7","0"
"101444","4","2","-1","8","45724","7","0"
"101445","4","2","-1","8","48449","7","0"
